St,Reference,BP,G_L,Cost,Assignment,DocumentNo,Ty,Doc Date,PK,Amount in doc curr,Quantity,Clrng doc,Materia,Text,AssignmentDate,DocDate,POSNumber,AmountCURR,FileName,ETL_Date,YYYYMM_DocDate
,,0096,1106070,,1001520250303,5108001493,GD,03.03.2025,40,439690.00,,,,10015BBL CPICK,20250303,20250303,10015,439690,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1001620250303,5108001493,GD,03.03.2025,40,741313.00,,,,10016BBL CPICK,20250303,20250303,10016,741313,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1002420250303,5108001493,GD,03.03.2025,40,797744.00,,,,10024BBL CPICK,20250303,20250303,10024,797744,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1002820250303,5108001493,GD,03.03.2025,40,385596.00,,,,10028BBL CPICK,20250303,20250303,10028,385596,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1003920250303,5108001493,GD,03.03.2025,40,1539831.00,,,,10039BBL CPICK,20250303,20250303,10039,1539831,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1005120250303,5108001493,GD,03.03.2025,40,197422.00,,,,10051BBL CPICK,20250303,20250303,10051,197422,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1005420250303,5108001493,GD,03.03.2025,40,1444734.00,,,,10054BBL CPICK,20250303,20250303,10054,1444734,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1006220250303,5108001493,GD,03.03.2025,40,812253.00,,,,10062BBL CPICK,20250303,20250303,10062,812253,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1006420250303,5108001493,GD,03.03.2025,40,833402.00,,,,10064BBL CPICK,20250303,20250303,10064,833402,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1006520250303,5108001493,GD,03.03.2025,40,138594.00,,,,10065BBL CPICK,20250303,20250303,10065,138594,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1006620250303,5108001493,GD,03.03.2025,40,594865.00,,,,10066BBL CPICK,20250303,20250303,10066,594865,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1007020250303,5108001493,GD,03.03.2025,40,96531.00,,,,10070BBL CPICK,20250303,20250303,10070,96531,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1007120250303,5108001493,GD,03.03.2025,40,630678.00,,,,10071BBL CPICK,20250303,20250303,10071,630678,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1007320250303,5108001493,GD,03.03.2025,40,968292.00,,,,10073BBL CPICK,20250303,20250303,10073,968292,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1007820250303,5108001493,GD,03.03.2025,40,939630.00,,,,10078BBL CPICK,20250303,20250303,10078,939630,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1008220250303,5108001493,GD,03.03.2025,40,1289732.00,,,,10082BBL CPICK,20250303,20250303,10082,1289732,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1008320250303,5108001493,GD,03.03.2025,40,694762.00,,,,10083BBL CPICK,20250303,20250303,10083,694762,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1008820250303,5108001493,GD,03.03.2025,40,427249.00,,,,10088BBL CPICK,20250303,20250303,10088,427249,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1009120250303,5108001493,GD,03.03.2025,40,142970.00,,,,10091BBL CPICK,20250303,20250303,10091,142970,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1009220250303,5108001493,GD,03.03.2025,40,1226402.00,,,,10092BBL CPICK,20250303,20250303,10092,1226402,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1009720250303,5108001493,GD,03.03.2025,40,921186.00,,,,10097BBL CPICK,20250303,20250303,10097,921186,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1010420250303,5108001493,GD,03.03.2025,40,1299908.00,,,,10104BBL CPICK,20250303,20250303,10104,1299908,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1010820250303,5108001493,GD,03.03.2025,40,657617.00,,,,10108BBL CPICK,20250303,20250303,10108,657617,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1011120250303,5108001493,GD,03.03.2025,40,484136.00,,,,10111BBL CPICK,20250303,20250303,10111,484136,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1011420250303,5108001493,GD,03.03.2025,40,1266388.00,,,,10114BBL CPICK,20250303,20250303,10114,1266388,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1011620250303,5108001493,GD,03.03.2025,40,549860.00,,,,10116BBL CPICK,20250303,20250303,10116,549860,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1011920250303,5108001493,GD,03.03.2025,40,250884.00,,,,10119BBL CPICK,20250303,20250303,10119,250884,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1015320250303,5108001493,GD,03.03.2025,40,870513.00,,,,10153BBL CPICK,20250303,20250303,10153,870513,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1015920250303,5108001493,GD,03.03.2025,40,606651.00,,,,10159BBL CPICK,20250303,20250303,10159,606651,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1016420250303,5108001493,GD,03.03.2025,40,372688.00,,,,10164BBL CPICK,20250303,20250303,10164,372688,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1018620250303,5108001493,GD,03.03.2025,40,2116000.00,,,,10186BBL CPICK,20250303,20250303,10186,2116000,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1019020250303,5108001493,GD,03.03.2025,40,634545.00,,,,10190BBL CPICK,20250303,20250303,10190,634545,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1019320250303,5108001493,GD,03.03.2025,40,727428.00,,,,10193BBL CPICK,20250303,20250303,10193,727428,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1019520250303,5108001493,GD,03.03.2025,40,659627.00,,,,10195BBL CPICK,20250303,20250303,10195,659627,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1019820250303,5108001493,GD,03.03.2025,40,122858.00,,,,10198BBL CPICK,20250303,20250303,10198,122858,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1020320250303,5108001493,GD,03.03.2025,40,483096.00,,,,10203BBL CPICK,20250303,20250303,10203,483096,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1020420250303,5108001493,GD,03.03.2025,40,724479.00,,,,10204BBL CPICK,20250303,20250303,10204,724479,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1020520250303,5108001493,GD,03.03.2025,40,954521.00,,,,10205BBL CPICK,20250303,20250303,10205,954521,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1020920250303,5108001493,GD,03.03.2025,40,992694.00,,,,10209BBL CPICK,20250303,20250303,10209,992694,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1021220250303,5108001493,GD,03.03.2025,40,635874.00,,,,10212BBL CPICK,20250303,20250303,10212,635874,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1021420250303,5108001493,GD,03.03.2025,40,167607.00,,,,10214BBL CPICK,20250303,20250303,10214,167607,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1021720250303,5108001493,GD,03.03.2025,40,378600.00,,,,10217BBL CPICK,20250303,20250303,10217,378600,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1021920250303,5108001493,GD,03.03.2025,40,728977.00,,,,10219BBL CPICK,20250303,20250303,10219,728977,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022120250303,5108001493,GD,03.03.2025,40,1161450.00,,,,10221BBL CPICK,20250303,20250303,10221,1161450,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022320250303,5108001493,GD,03.03.2025,40,610279.00,,,,10223BBL CPICK,20250303,20250303,10223,610279,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022420250303,5108001493,GD,03.03.2025,40,854758.00,,,,10224BBL CPICK,20250303,20250303,10224,854758,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022520250303,5108001493,GD,03.03.2025,40,493594.00,,,,10225BBL CPICK,20250303,20250303,10225,493594,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022820250303,5108001493,GD,03.03.2025,40,1193536.00,,,,10228BBL CPICK,20250303,20250303,10228,1193536,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1023120250303,5108001493,GD,03.03.2025,40,410404.00,,,,10231BBL CPICK,20250303,20250303,10231,410404,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1023220250303,5108001493,GD,03.03.2025,40,1249865.00,,,,10232BBL CPICK,20250303,20250303,10232,1249865,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1023420250303,5108001493,GD,03.03.2025,40,800380.00,,,,10234BBL CPICK,20250303,20250303,10234,800380,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1023720250303,5108001493,GD,03.03.2025,40,159213.00,,,,10237BBL CPICK,20250303,20250303,10237,159213,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1024220250303,5108001493,GD,03.03.2025,40,667135.00,,,,10242BBL CPICK,20250303,20250303,10242,667135,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1024320250303,5108001493,GD,03.03.2025,40,1308767.00,,,,10243BBL CPICK,20250303,20250303,10243,1308767,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1025220250303,5108001493,GD,03.03.2025,40,479392.00,,,,10252BBL CPICK,20250303,20250303,10252,479392,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1025420250303,5108001493,GD,03.03.2025,40,424430.00,,,,10254BBL CPICK,20250303,20250303,10254,424430,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1025620250303,5108001493,GD,03.03.2025,40,553362.00,,,,10256BBL CPICK,20250303,20250303,10256,553362,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1026020250303,5108001493,GD,03.03.2025,40,474602.00,,,,10260BBL CPICK,20250303,20250303,10260,474602,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1026120250303,5108001493,GD,03.03.2025,40,1143693.00,,,,10261BBL CPICK,20250303,20250303,10261,1143693,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1026220250303,5108001493,GD,03.03.2025,40,853622.00,,,,10262BBL CPICK,20250303,20250303,10262,853622,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1026320250303,5108001493,GD,03.03.2025,40,658135.00,,,,10263BBL CPICK,20250303,20250303,10263,658135,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1026820250303,5108001493,GD,03.03.2025,40,577329.00,,,,10268BBL CPICK,20250303,20250303,10268,577329,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1027120250303,5108001493,GD,03.03.2025,40,307607.00,,,,10271BBL CPICK,20250303,20250303,10271,307607,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1027820250303,5108001493,GD,03.03.2025,40,420950.00,,,,10278BBL CPICK,20250303,20250303,10278,420950,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028220250303,5108001493,GD,03.03.2025,40,791610.00,,,,10282BBL CPICK,20250303,20250303,10282,791610,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028320250303,5108001493,GD,03.03.2025,40,709752.00,,,,10283BBL CPICK,20250303,20250303,10283,709752,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028620250303,5108001493,GD,03.03.2025,40,661157.00,,,,10286BBL CPICK,20250303,20250303,10286,661157,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028820250303,5108001493,GD,03.03.2025,40,661717.00,,,,10288BBL CPICK,20250303,20250303,10288,661717,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028920250303,5108001493,GD,03.03.2025,40,379746.00,,,,10289BBL CPICK,20250303,20250303,10289,379746,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029020250303,5108001493,GD,03.03.2025,40,417637.00,,,,10290BBL CPICK,20250303,20250303,10290,417637,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029220250303,5108001493,GD,03.03.2025,40,646129.00,,,,10292BBL CPICK,20250303,20250303,10292,646129,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029420250303,5108001493,GD,03.03.2025,40,484845.00,,,,10294BBL CPICK,20250303,20250303,10294,484845,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029720250303,5108001493,GD,03.03.2025,40,421043.00,,,,10297BBL CPICK,20250303,20250303,10297,421043,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029820250303,5108001493,GD,03.03.2025,40,761140.00,,,,10298BBL CPICK,20250303,20250303,10298,761140,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029920250303,5108001493,GD,03.03.2025,40,494533.00,,,,10299BBL CPICK,20250303,20250303,10299,494533,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1030320250303,5108001493,GD,03.03.2025,40,559179.00,,,,10303BBL CPICK,20250303,20250303,10303,559179,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1030520250303,5108001493,GD,03.03.2025,40,1130324.00,,,,10305BBL CPICK,20250303,20250303,10305,1130324,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1031120250303,5108001493,GD,03.03.2025,40,531732.00,,,,10311BBL CPICK,20250303,20250303,10311,531732,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1031220250303,5108001493,GD,03.03.2025,40,567324.00,,,,10312BBL CPICK,20250303,20250303,10312,567324,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1031520250303,5108001493,GD,03.03.2025,40,177972.00,,,,10315BBL CPICK,20250303,20250303,10315,177972,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1031720250303,5108001493,GD,03.03.2025,40,805457.00,,,,10317BBL CPICK,20250303,20250303,10317,805457,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1220620250303,5108001493,GD,03.03.2025,40,339394.00,,,,12206BBL CPICK,20250303,20250303,12206,339394,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1221320250303,5108001493,GD,03.03.2025,40,357335.00,,,,12213BBL CPICK,20250303,20250303,12213,357335,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1221820250303,5108001493,GD,03.03.2025,40,411072.00,,,,12218BBL CPICK,20250303,20250303,12218,411072,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1223420250303,5108001493,GD,03.03.2025,40,411558.00,,,,12234BBL CPICK,20250303,20250303,12234,411558,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1224420250303,5108001493,GD,03.03.2025,40,246571.00,,,,12244BBL CPICK,20250303,20250303,12244,246571,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1226620250303,5108001493,GD,03.03.2025,40,319932.00,,,,12266BBL CPICK,20250303,20250303,12266,319932,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1226820250303,5108001493,GD,03.03.2025,40,293077.00,,,,12268BBL CPICK,20250303,20250303,12268,293077,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1226920250303,5108001493,GD,03.03.2025,40,382596.00,,,,12269BBL CPICK,20250303,20250303,12269,382596,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1229020250303,5108001493,GD,03.03.2025,40,1359895.00,,,,12290BBL CPICK,20250303,20250303,12290,1359895,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1290220250303,5108001493,GD,03.03.2025,40,462596.00,,,,12902BBL CPICK,20250303,20250303,12902,462596,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2226120250303,5108001493,GD,03.03.2025,40,220822.00,,,,22261BBL CPICK,20250303,20250303,22261,220822,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2227920250303,5108001493,GD,03.03.2025,40,491535.00,,,,22279BBL CPICK,20250303,20250303,22279,491535,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2243020250303,5108001493,GD,03.03.2025,40,298791.00,,,,22430BBL CPICK,20250303,20250303,22430,298791,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2243320250303,5108001493,GD,03.03.2025,40,467259.00,,,,22433BBL CPICK,20250303,20250303,22433,467259,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2244220250303,5108001493,GD,03.03.2025,40,767641.00,,,,22442BBL CPICK,20250303,20250303,22442,767641,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2245220250303,5108001493,GD,03.03.2025,40,426747.00,,,,22452BBL CPICK,20250303,20250303,22452,426747,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2248220250303,5108001493,GD,03.03.2025,40,646115.00,,,,22482BBL CPICK,20250303,20250303,22482,646115,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2248320250303,5108001493,GD,03.03.2025,40,483551.00,,,,22483BBL CPICK,20250303,20250303,22483,483551,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2248820250303,5108001493,GD,03.03.2025,40,756630.00,,,,22488BBL CPICK,20250303,20250303,22488,756630,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2248920250303,5108001493,GD,03.03.2025,40,419303.00,,,,22489BBL CPICK,20250303,20250303,22489,419303,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1000220250304,5108001536,GD,04.03.2025,40,690737.00,,,,10002BBL CPICK,20250304,20250403,10002,690737,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1000320250304,5108001536,GD,04.03.2025,40,910340.00,,,,10003BBL CPICK,20250304,20250403,10003,910340,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1000820250304,5108001536,GD,04.03.2025,40,273912.00,,,,10008BBL CPICK,20250304,20250403,10008,273912,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1001020250304,5108001536,GD,04.03.2025,40,592119.00,,,,10010BBL CPICK,20250304,20250403,10010,592119,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1001720250304,5108001536,GD,04.03.2025,40,784127.00,,,,10017BBL CPICK,20250304,20250403,10017,784127,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1001820250304,5108001536,GD,04.03.2025,40,539693.00,,,,10018BBL CPICK,20250304,20250403,10018,539693,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1001920250304,5108001536,GD,04.03.2025,40,324923.00,,,,10019BBL CPICK,20250304,20250403,10019,324923,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1002220250304,5108001536,GD,04.03.2025,40,513820.00,,,,10022BBL CPICK,20250304,20250403,10022,513820,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1002320250304,5108001536,GD,04.03.2025,40,316409.00,,,,10023BBL CPICK,20250304,20250403,10023,316409,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1002620250304,5108001536,GD,04.03.2025,40,419491.00,,,,10026BBL CPICK,20250304,20250403,10026,419491,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003020250304,5108001536,GD,04.03.2025,40,406253.00,,,,10030BBL CPICK,20250304,20250403,10030,406253,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003220250304,5108001536,GD,04.03.2025,40,542246.00,,,,10032BBL CPICK,20250304,20250403,10032,542246,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003320250304,5108001536,GD,04.03.2025,40,812862.00,,,,10033BBL CPICK,20250304,20250403,10033,812862,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003420250304,5108001536,GD,04.03.2025,40,553590.00,,,,10034BBL CPICK,20250304,20250403,10034,553590,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003520250304,5108001536,GD,04.03.2025,40,398381.00,,,,10035BBL CPICK,20250304,20250403,10035,398381,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003720250304,5108001536,GD,04.03.2025,40,639255.00,,,,10037BBL CPICK,20250304,20250403,10037,639255,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1004020250304,5108001536,GD,04.03.2025,40,955554.00,,,,10040BBL CPICK,20250304,20250403,10040,955554,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1004120250304,5108001536,GD,04.03.2025,40,198243.00,,,,10041BBL CPICK,20250304,20250403,10041,198243,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1004720250304,5108001536,GD,04.03.2025,40,393840.00,,,,10047BBL CPICK,20250304,20250403,10047,393840,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1005520250304,5108001536,GD,04.03.2025,40,1422582.00,,,,10055BBL CPICK,20250304,20250403,10055,1422582,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1005620250304,5108001536,GD,04.03.2025,40,781120.00,,,,10056BBL CPICK,20250304,20250403,10056,781120,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1005820250304,5108001536,GD,04.03.2025,40,324080.00,,,,10058BBL CPICK,20250304,20250403,10058,324080,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1005920250304,5108001536,GD,04.03.2025,40,831999.00,,,,10059BBL CPICK,20250304,20250403,10059,831999,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1006920250304,5108001536,GD,04.03.2025,40,1385858.00,,,,10069BBL CPICK,20250304,20250403,10069,1385858,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1007220250304,5108001536,GD,04.03.2025,40,1231559.00,,,,10072BBL CPICK,20250304,20250403,10072,1231559,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1007520250304,5108001536,GD,04.03.2025,40,1382660.00,,,,10075BBL CPICK,20250304,20250403,10075,1382660,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1007620250304,5108001536,GD,04.03.2025,40,621917.00,,,,10076BBL CPICK,20250304,20250403,10076,621917,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1008520250304,5108001536,GD,04.03.2025,40,596929.00,,,,10085BBL CPICK,20250304,20250403,10085,596929,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1008620250304,5108001536,GD,04.03.2025,40,1308541.00,,,,10086BBL CPICK,20250304,20250403,10086,1308541,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1009320250304,5108001536,GD,04.03.2025,40,726550.00,,,,10093BBL CPICK,20250304,20250403,10093,726550,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1009420250304,5108001536,GD,04.03.2025,40,574412.00,,,,10094BBL CPICK,20250304,20250403,10094,574412,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1009620250304,5108001536,GD,04.03.2025,40,901624.00,,,,10096BBL CPICK,20250304,20250403,10096,901624,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1009920250304,5108001536,GD,04.03.2025,40,534716.00,,,,10099BBL CPICK,20250304,20250403,10099,534716,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1010120250304,5108001536,GD,04.03.2025,40,574900.00,,,,10101BBL CPICK,20250304,20250403,10101,574900,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1010220250304,5108001536,GD,04.03.2025,40,759218.00,,,,10102BBL CPICK,20250304,20250403,10102,759218,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1010320250304,5108001536,GD,04.03.2025,40,1337212.00,,,,10103BBL CPICK,20250304,20250403,10103,1337212,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1011220250304,5108001536,GD,04.03.2025,40,933049.00,,,,10112BBL CPICK,20250304,20250403,10112,933049,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1011320250304,5108001536,GD,04.03.2025,40,473032.00,,,,10113BBL CPICK,20250304,20250403,10113,473032,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
